id,name,source,rarity,type,level
tr9bmyZ6CYl2FPnr,Valkyrie,Pathfinder Bestiary 3,common,Monitor,12
MD6eXpxoSPO02fZY,Xiuh Couatl,Pathfinder Bestiary 3,rare,Beast,12
BZKNSyp1ATtn3JXj,Adachros,Pathfinder Bestiary 3,uncommon,Astral,13
0qqABck8p0lCe4xz,Adult Sky Dragon,Pathfinder Bestiary 3,uncommon,Dragon,13
xIT2yHlwILLc5hgw,Amalgamite,Pathfinder Bestiary 3,rare,Aberration,13
fcFQ2GDUZ9YAhiDC,Animated Trebuchet,Pathfinder Bestiary 3,common,Construct,13
EMT6L7RarzkSiEOq,Arcane Living Rune,Pathfinder Bestiary 3,rare,Construct,13
9uP6Dfv53H4Fa32c,Consonite Choir,Pathfinder Bestiary 3,uncommon,Elemental,13
tvAlNMQluKDpfXMz,Divine Living Rune,Pathfinder Bestiary 3,rare,Construct,13
jdqCEhsHDs4ABh2X,Jorogumo,Pathfinder Bestiary 3,uncommon,Humanoid,13
n9xSjQA1YSlYc9p3,Millindemalion,Pathfinder Bestiary 3,common,Fey,13
pCDp2hdim12wonW5,Occult Living Rune,Pathfinder Bestiary 3,rare,Construct,13
ZOrG61DZ9aiv8poK,Owb Prophet,Pathfinder Bestiary 3,rare,,13
WfCLrFwwWSA7KRUu,Primal Living Rune,Pathfinder Bestiary 3,rare,Construct,13
QLxcPfaHfc1vmF1Y,Terra-cotta Garrison,Pathfinder Bestiary 3,common,Construct,13
ACTvXKXcw1RZQxrP,Adult Forest Dragon,Pathfinder Bestiary 3,uncommon,Dragon,14
Wu6vmegKwR4bgLse,Dramofir,Pathfinder Bestiary 3,uncommon,Aberration,14
LjpOnADaKe9ormfL,Kuchisake-Onna,Pathfinder Bestiary 3,rare,Aberration,14
Pvuvyd4RKVyiVWlJ,Mezlan,Pathfinder Bestiary 3,rare,,14
xswHz64371Sb9Let,Nightmarchers,Pathfinder Bestiary 3,common,Spirit,14
HEgGta4uVmwdkw3E,Nikaramsa,Pathfinder Bestiary 3,common,Fiend,14
Lqm3acjjbLKuRUCf,Peri,Pathfinder Bestiary 3,common,Celestial,14
ZMrydoEfgGUAJGNI,Plague Giant,Pathfinder Bestiary 3,common,Humanoid,14
UTqProdd8LA0X1BQ,Sepid,Pathfinder Bestiary 3,common,Fiend,14
YO3aTYRNGXWiSRal,Sorcerous Skull Swarm,Pathfinder Bestiary 3,rare,Undead,14
fHczwj1B8ULKRSJk,Triumph Siktempora,Pathfinder Bestiary 3,rare,,14
0laxaxLySatd0Uii,Adult Sovereign Dragon,Pathfinder Bestiary 3,uncommon,Dragon,15
4WMThCqvHV1aaBwa,Animated Colossus,Pathfinder Bestiary 3,common,Construct,15
QUzBzxRy6HLeK7ja,Dybbuk,Pathfinder Bestiary 3,uncommon,Spirit,15
OPeTxIUwkkAjC6T5,Hyakume,Pathfinder Bestiary 3,uncommon,Aberration,15
lat5aZFMlWUR2Wbs,Lampad Queen,Pathfinder Bestiary 3,uncommon,Fey,15
d5UfBtz09fOXKSmr,Nemhaith,Pathfinder Bestiary 3,uncommon,Spirit,15
aAU3gHWd1a9DyQPH,Nosferatu Overlord,Pathfinder Bestiary 3,rare,Undead,15
AybyC0n2CWNbXAbK,Popobawa,Pathfinder Bestiary 3,uncommon,Humanoid,15
kuh9DOsFXybRZRlj,Tolokand,Pathfinder Bestiary 3,rare,Aberration,15
BMHkCVNiEbnmUVft,Toshigami,Pathfinder Bestiary 3,rare,Spirit,15
nX3LIuvHqiKNrth9,Ancient Underworld Dragon,Pathfinder Bestiary 3,rare,Dragon,16
XwtH5kP5gkY42yWp,Clockwork Dragon,Pathfinder Bestiary 3,rare,Construct,16
oIM21UCyiabwwHfo,Elder Sphinx,Pathfinder Bestiary 3,rare,Beast,16
9PSCqGy7e2GDQpfU,Love Siktempora,Pathfinder Bestiary 3,rare,,16
epTO8fPDjyy2WhzD,Mithral Golem,Pathfinder Bestiary 3,rare,Construct,16
NQzkW5D28zIGESBt,Sumbreiva,Pathfinder Bestiary 3,common,Humanoid,16
7bTj2DC91yEdJiLq,Vilderavn,Pathfinder Bestiary 3,rare,Fey,16
DCzr8qOfSg2K7e3z,Ancient Sea Dragon,Pathfinder Bestiary 3,rare,Dragon,17
8Ds7BAEjgSSB32wS,Deimavigga,Pathfinder Bestiary 3,common,Fiend,17
NldgVUIHB3asozHm,Wyrmwraith,Pathfinder Bestiary 3,rare,Dragon,17
q2ja0fkdr4PeZOTE,Ximtal,Pathfinder Bestiary 3,common,Fiend,17
Ls2qYZDASu3VgXxo,Ancient Sky Dragon,Pathfinder Bestiary 3,rare,Dragon,18
iD32uhsjUGLvC2q6,Bone Ship,Pathfinder Bestiary 3,rare,Undead,18
V9SxfxUgljJR9xx5,Hatred Siktempora,Pathfinder Bestiary 3,rare,,18
ie5MyxqTqGlxzgsH,Ancient Forest Dragon,Pathfinder Bestiary 3,rare,Dragon,19
uDebX6flGwrviGZK,Hesperid Queen,Pathfinder Bestiary 3,uncommon,Fey,19
cWlntwaa4HPFEf3u,Sturzstromer,Pathfinder Bestiary 3,uncommon,Aberration,19
ShcTh3dSwjxbtoGG,Tzitzimitl,Pathfinder Bestiary 3,uncommon,Undead,19
ytYKPtPotjvsWoSl,Ancient Sovereign Dragon,Pathfinder Bestiary 3,rare,Dragon,20
mRsiT9EtpbOQ7AeX,Draconal,Pathfinder Bestiary 3,common,Celestial,20
7M7mwhETGEJjYoiY,Kimenhul,Pathfinder Bestiary 3,common,Fiend,20
RicPhk9hLC3dDjp5,Maharaja,Pathfinder Bestiary 3,rare,Fiend,20
0yisb2wbIvfNqciD,Elysian Titan,Pathfinder Bestiary 3,rare,Humanoid,21
hOgYpdscvGo4MHHo,Krampus,Pathfinder Bestiary 3,unique,Humanoid,21
rrkjmcNlODuIpbz6,Ouroboros,Pathfinder Bestiary 3,rare,Astral,21
5qtnZRnS3WF5oTUq,Thanatotic Titan,Pathfinder Bestiary 3,rare,Humanoid,22
xwTZZAEs1sf5RWCq,Danava Titan,Pathfinder Bestiary 3,rare,Humanoid,23
lqDwO2xkBNNEZ57B,Elder Wyrmwraith,Pathfinder Bestiary 3,rare,Dragon,23
kXc11R18rF28AgIf,Green Man,Pathfinder Bestiary 3,rare,Plant,24
esw400AugH9XWq5p,Hekatonkheires Titan,Pathfinder Bestiary 3,rare,Aberration,24
KvcFqH6H4TFCuBZA,Azarketi Crab Catcher,"Pathfinder Lost Omens: Absalom, City of Lost Omens",common,Humanoid,0
5Rqh2dBxGU8Jwf56,Azarketi Sailor,"Pathfinder Lost Omens: Absalom, City of Lost Omens",common,Humanoid,2
sZ9RwN8zIzpztW3N,Azarketi Tide Tamer,"Pathfinder Lost Omens: Absalom, City of Lost Omens",common,Humanoid,7
95IcOUvxABvj5lvo,Changeling Hellknight,Pathfinder Lost Omens: Character Guide,common,Humanoid,4
EMl8hARVJk8SNVyW,Charming Scoundrel,Pathfinder Lost Omens: Character Guide,common,Humanoid,4
UuPPceVcGk1RwSbB,Hellknight Armiger,Pathfinder Lost Omens: Character Guide,common,Humanoid,4
VkG5yl9xcmziwpQD,Pathfinder Field Agent,Pathfinder Lost Omens: Character Guide,common,Humanoid,4
2SBKFCog4JY3WrOW,Rain-Scribe,Pathfinder Lost Omens: Character Guide,common,Humanoid,4
bc1jeTvmzKeYGVw9,Virtuous Defender,Pathfinder Lost Omens: Character Guide,common,Humanoid,4
401MnHX5aO21P2Y8,Stone Giant Monk,Pathfinder Lost Omens: Character Guide,common,Humanoid,9
mJxgYD8TQg1W2oXC,Hellknight Paravicar,Pathfinder Lost Omens: Character Guide,common,Humanoid,11
o4XTf77fEEoFVTdA,Pathfinder Venture-Captain,Pathfinder Lost Omens: Character Guide,common,Humanoid,11
48bZvtRcd7T6FmA7,Privateer Captain,Pathfinder Lost Omens: Character Guide,common,Humanoid,11
M2Vi2mkwMZv1ZRka,Tempest-Sun Mage,Pathfinder Lost Omens: Character Guide,common,Humanoid,11
hxyImo4ts3O0BrAY,Veteran Reclaimer,Pathfinder Lost Omens: Character Guide,common,Humanoid,11
EXyfhhX9GLOnK1uZ,Spring-Heeled Jack,Pathfinder Lost Omens: Monsters of Myth,rare,Fey,3
JX7k6wFmZLqNjK0k,Ulgrem-Lurann,Pathfinder Lost Omens: Monsters of Myth,rare,Beast,3
7a57dwK5XrV78ajM,Temteki,Pathfinder Lost Omens: Monsters of Myth,unique,Elemental,5
N3OJ0wxik4wEgTg7,Imperfect Automaton,Pathfinder Lost Omens: Monsters of Myth,rare,Construct,6
G1jYZOjA3E3BqrIM,Melfesh Monster,Pathfinder Lost Omens: Monsters of Myth,unique,Fungus,6
CgNC8uWPrJbGDklJ,Spawn Of Kothogaz,Pathfinder Lost Omens: Monsters of Myth,rare,Beast,6
jInkcz2UYdaCzsBU,Ulgrem-Axaan,Pathfinder Lost Omens: Monsters of Myth,unique,Beast,7
OLgKekTU0LOYwoxd,Young Linnorm,Pathfinder Lost Omens: Monsters of Myth,uncommon,Dragon,7
K7hgO9SEBai2jwYj,Krampus Celebrant,Pathfinder Lost Omens: Monsters of Myth,rare,Humanoid,8
zE2ykzHZKNS3Rnc3,Kallas Devil,Pathfinder Lost Omens: Monsters of Myth,unique,Humanoid,9
ns6fmJ8469hzBOtM,Mosquito Witch (The Hemoprophet),Pathfinder Lost Omens: Monsters of Myth,unique,Fey,10
FhgZOBWNMa5t7pYV,Mosquito Witch (The Legion Leech),Pathfinder Lost Omens: Monsters of Myth,unique,Fey,10
mE9MQ0hnRmlR9m94,Mosquito Witch (The Swarm Seer),Pathfinder Lost Omens: Monsters of Myth,unique,Fey,10
KdOwmclPVpcTSPjF,Mosquito Witch,Pathfinder Lost Omens: Monsters of Myth,unique,Fey,10
10srqxC7QZy0dq2g,Spectral Devil,Pathfinder Lost Omens: Monsters of Myth,unique,Fiend,10
qcdNzMiO3XxPHLPJ,Howling Spawn,Pathfinder Lost Omens: Monsters of Myth,rare,Aberration,11
hLyLnBn7lEFstUG2,Somnalu Oculus,Pathfinder Lost Omens: Monsters of Myth,unique,Aberration,11
XCW1WzJqwGUS1cGi,Ulistul,Pathfinder Lost Omens: Monsters of Myth,unique,Construct,11
5PwT7t6eTC0qcK7E,Grisantian Lion,Pathfinder Lost Omens: Monsters of Myth,rare,Beast,12
OF0fZDjNapydddM1,Kuworsys,Pathfinder Lost Omens: Monsters of Myth,unique,Aberration,12
C87bRxKDTuJXGkPG,Tehialai-Thief-of-Ships,Pathfinder Lost Omens: Monsters of Myth,unique,Beast,13
VCC4nw6EXvqwgmCp,Ainamuuren,Pathfinder Lost Omens: Monsters of Myth,unique,Humanoid,14
KLxdUFCvZ7HkAP1E,Somnalu,Pathfinder Lost Omens: Monsters of Myth,unique,Aberration,15
O4gEaG5vzkLFl7J1,Grogrisant,Pathfinder Lost Omens: Monsters of Myth,unique,Beast,16
LK3SgIKJqqo4Q4NQ,Cuetzmonquali,Pathfinder Lost Omens: Monsters of Myth,unique,Beast,17
a1vTm01GBVF4TI8f,Taljjae (The Beast),Pathfinder Lost Omens: Monsters of Myth,unique,Fey,18
W0oF6Dl7G4UeTBSC,Taljjae (The General),Pathfinder Lost Omens: Monsters of Myth,unique,Fey,18
sXZExyaijbRnKI2S,Taljjae (The Grandmother),Pathfinder Lost Omens: Monsters of Myth,unique,Fey,18
XLDh6o6vBRCDEKsl,Taljjae (The Hermit),Pathfinder Lost Omens: Monsters of Myth,unique,Fey,18
IO7sPevkM0zvnWbi,Taljjae (The Hero),Pathfinder Lost Omens: Monsters of Myth,unique,Fey,18
j3NhCEMLVm4HSsgr,Taljjae (The Nobleman),Pathfinder Lost Omens: Monsters of Myth,unique,Fey,18
hfi0qJePy2cf4Fqe,Taljjae (The Wanderer),Pathfinder Lost Omens: Monsters of Myth,unique,Fey,18
bhLbKN7MJofTabfK,Taljjae,Pathfinder Lost Omens: Monsters of Myth,unique,Fey,18
Bi6bi9Ko5x9OJfDT,Desert's Howl,Pathfinder Lost Omens: Monsters of Myth,unique,Aberration,19
RqdL0YzNF1dG163i,"Kothogaz, Dance Of Disharmony",Pathfinder Lost Omens: Monsters of Myth,unique,Beast,21
kdkmTLlqzOYVxb50,Krampus (The Horned Miser),Pathfinder Lost Omens: Monsters of Myth,unique,Humanoid,21
WdnuPiAoRFaymR8R,Fafnheir,Pathfinder Lost Omens: Monsters of Myth,unique,Dragon,24
F8AzuPOCcveWasza,Ethereal Sailor,Pathfinder Lost Omens: The Grand Bazaar,common,,6
EyGpKm5MkHepWuNM,Pygmy Kaava,Pathfinder Lost Omens: The Mwangi Expanse,common,Humanoid,0
rayMMWNm61ivtxuU,Biloko Warrior,Pathfinder Lost Omens: The Mwangi Expanse,common,Fey,1
TfEGDGqUk3LpokZZ,Charau-ka Warrior,Pathfinder Lost Omens: The Mwangi Expanse,common,Humanoid,1
rMby02NQRHNrDcTj,Kaava Stalker,Pathfinder Lost Omens: The Mwangi Expanse,common,Humanoid,1
aXXvrcggR8EQJOdm,Anadi Hunter,Pathfinder Lost Omens: The Mwangi Expanse,uncommon,Humanoid,2
BxChohV8FBiyAnEc,Charau-ka Acolyte of Angazhan,Pathfinder Lost Omens: The Mwangi Expanse,common,Humanoid,3
IWk8dWUf4Q4D8iww,Anadi Sage,Pathfinder Lost Omens: The Mwangi Expanse,uncommon,Humanoid,4
rrJqsVeBKizuyqRY,Biloko Veteran,Pathfinder Lost Omens: The Mwangi Expanse,common,Fey,4
hbvxQn0T0m4WoAmZ,Karina,Pathfinder Lost Omens: The Mwangi Expanse,common,Beast,5
8K5v5q9Y01hcSNug,Rompo,Pathfinder Lost Omens: The Mwangi Expanse,common,Beast,5
bo3BDHT7P1IK7oLp,Anadi Elder,Pathfinder Lost Omens: The Mwangi Expanse,uncommon,Humanoid,6
As0M3PvmrR2055pk,Asanbosam,Pathfinder Lost Omens: The Mwangi Expanse,common,Humanoid,6
QUyqY6JiZNkEyTnd,Charau-ka Butcher,Pathfinder Lost Omens: The Mwangi Expanse,common,Humanoid,6
rVnJUXPgAPCeW1tS,Eloko,Pathfinder Lost Omens: The Mwangi Expanse,common,Fey,7
RVVSRRYAhQ3dVK2h,Solar Ibis,Pathfinder Lost Omens: The Mwangi Expanse,common,Beast,7
N5pG7rsbN1lL1ysb,Aigamuxa,Pathfinder Lost Omens: The Mwangi Expanse,uncommon,Humanoid,8
XSWDwaLEyshEKSZE,K'nonna,Pathfinder Lost Omens: The Mwangi Expanse,common,Aberration,8
j0t62tXPYhBzCLUO,Mamlambo,Pathfinder Lost Omens: The Mwangi Expanse,uncommon,Beast,9
rBlu1EsygXwCkOvd,Zinba,Pathfinder Lost Omens: The Mwangi Expanse,rare,Beast,10
ld3hMGWfeUT7enNf,Sié Goluo,Pathfinder Lost Omens: The Mwangi Expanse,unique,Beast,14
NvyAvzxxfb8XEQr2,Grootslang,Pathfinder Lost Omens: The Mwangi Expanse,uncommon,Beast,16
x2udXsqiLZachJHY,Maliadi,Pathfinder Lost Omens: The Mwangi Expanse,common,Beast,17
PbCcYOGqsDU96a4y,Giant Pirate Skeleton,Pathfinder One-Shot #1: Sundered Waves,common,Undead,8
OvM1oLgQ7V2qa3vy,Cultist of Alocer,Pathfinder One-Shot #2: Dinner at Lionlodge,uncommon,Humanoid,3
ki4Wf1p5DlJaIYmU,Simulacrum,Pathfinder One-Shot #2: Dinner at Lionlodge,rare,Humanoid,4
iPhDi4SU6pbTJmef,Auldegrund Grimcarver,Pathfinder One-Shot #2: Dinner at Lionlodge,unique,Fiend,7
9J0htPG44kLwWFcj,Kiru,Pathfinder Adventure Path #170: Spoken on the Song Wind,unique,Humanoid,3
OC9ttUM3xalAJWSM,Damibwa,Pathfinder Adventure Path #170: Spoken on the Song Wind,common,Animal,4
ErJQcWKeBm1aZ7Np,Grippli Skirmisher,Pathfinder Adventure Path #170: Spoken on the Song Wind,common,Humanoid,4
pjnTEh0NVd1DB6jI,Yorulu,Pathfinder Adventure Path #170: Spoken on the Song Wind,common,Humanoid,4
1EvapUGyK4aG29Co,Mashkudu The Bully,Pathfinder Adventure Path #170: Spoken on the Song Wind,unique,Humanoid,5
M2YAGc36xzy8SAL7,Grippli Jinxer,Pathfinder Adventure Path #170: Spoken on the Song Wind,common,Humanoid,6
JajzgeWF1H0Ks6ON,I'iko Dragon,Pathfinder Adventure Path #170: Spoken on the Song Wind,uncommon,Dragon,6
l6EuZR6zCdqyCywW,Kolbo,Pathfinder Adventure Path #170: Spoken on the Song Wind,unique,Humanoid,6
rtEPMrf6yPf8lsHp,Kreekoss,Pathfinder Adventure Path #170: Spoken on the Song Wind,unique,Beast,6
uCmJpDlKY4s9CBiC,Loakan,Pathfinder Adventure Path #170: Spoken on the Song Wind,unique,Humanoid,6
AYHh9p9ZJFM0ELK1,Mpeshi,Pathfinder Adventure Path #170: Spoken on the Song Wind,rare,Beast,6
VUad8HXC87nC9OrZ,Mutated Sewer Ooze,Pathfinder Adventure Path #170: Spoken on the Song Wind,unique,,6
vVjsaFfYREz7bflO,Serpentfolk Granitescale,Pathfinder Adventure Path #170: Spoken on the Song Wind,uncommon,Humanoid,6
6RJ0yESu2Bp2KDbw,Great Grodair,Pathfinder Adventure Path #170: Spoken on the Song Wind,unique,Beast,7
ooMCMjhvmIsOghH1,Reth,Pathfinder Adventure Path #170: Spoken on the Song Wind,unique,Humanoid,7
WMeRC4WHogtHXnGG,Serpentfolk Venom Caller,Pathfinder Adventure Path #170: Spoken on the Song Wind,uncommon,Humanoid,7
lCvJquCqvZJVnafy,Froglegs,Pathfinder Adventure Path #170: Spoken on the Song Wind,unique,Humanoid,8
uO8X1xEciIBuiL1C,Old Thrasher,Pathfinder Adventure Path #170: Spoken on the Song Wind,unique,Animal,8
0Ve1reLmo36JXnCT,Gbahali,Pathfinder Adventure Path #170: Spoken on the Song Wind,uncommon,Beast,9
j1UkNX6saQfgGZpf,Salathiss,Pathfinder Adventure Path #170: Spoken on the Song Wind,unique,Humanoid,9
OPaV3fwegwyQY48m,Lawn Crawfish,Pathfinder Adventure: Little Trouble in Big Absalom,common,Aberration,1
hfoTGdl5WdS5s1Ss,Taxidermic Dog,Pathfinder Adventure: Little Trouble in Big Absalom,common,Undead,1
BFTodEMAuiYhte03,Princess Sunset,Pathfinder Adventure: Little Trouble in Big Absalom,common,Construct,2
x0RGlIHXDN9y0D08,Corrupted Nosoi,Pathfinder Adventure: Malevolence,rare,Monitor,2
Y9GX6pST1P9Y3Okh,Haunted Nosoi,Pathfinder Adventure: Malevolence,unique,Monitor,2
bEFdPjTLtNboaTg2,Esobok Ghoul,Pathfinder Adventure: Malevolence,rare,Undead,5
YSL27Oq2xFIzrq9u,Nils Kelveken,Pathfinder Adventure: Malevolence,unique,Undead,5
Wkn2wZbsNSifAnBh,Anitoli Nostraema,Pathfinder Adventure: Malevolence,unique,Undead,6
1XrwqxEW8rUr8238,Tanglebones,Pathfinder Adventure: Malevolence,rare,Undead,7
JMXNSC7M2SRGZbhy,Undead Brain Collector,Pathfinder Adventure: Malevolence,unique,Aberration,7
vcFMNQf9vg7r11ca,Xarwin's Manifestation,Pathfinder Adventure: Malevolence,unique,Undead,7
sdpB7n2LbzVRqrnv,Yianyin,Pathfinder Adventure: Malevolence,unique,Monitor,7
1wb9Vi3V4GDeOBCt,Ixirizmid,Pathfinder Adventure: Malevolence,unique,Fungus,8
n3taMFiViyEQ5JAi,Ioseff Xarwin,Pathfinder Adventure: Malevolence,unique,Spirit,9
VgBE6ow0CvsQxFkq,Algea,Pathfinder Adventure: Malevolence,common,Monitor,11
BWkN2cJBi6LtQJs3,Keznin Nevarmo,Pathfinder Adventure: Night of the Gray Death,unique,Humanoid,9
w7Y6zn3wRabuOdNv,Miss Whisper,Pathfinder Adventure: Night of the Gray Death,unique,Fiend,9
OVpZhrhP87gQiLGO,Chakanaj,Pathfinder Adventure: Night of the Gray Death,rare,Fiend,14
7jALXqInrmh428DW,Gray Gardener Assassin,Pathfinder Adventure: Night of the Gray Death,rare,Humanoid,14
HK51NfMiYq9H1Pbm,Pageant Troupe,Pathfinder Adventure: Night of the Gray Death,common,Construct,14
sBA27jit7zaH14tK,Zintaya Calbieste,Pathfinder Adventure: Night of the Gray Death,rare,Aberration,14
aufhOvDz7EBjbxaQ,Gray Gardener Director General,Pathfinder Adventure: Night of the Gray Death,rare,Humanoid,16
M2X9UUVefBA8x9gk,Mateena Lumlin,Pathfinder Adventure: Night of the Gray Death,rare,Humanoid,16
s7lkV69f0RRHwFEU,Gray Gardener Enforcer,Pathfinder Adventure: Night of the Gray Death,rare,Humanoid,17
dwOxqAJibYABcbW0,Guillotine Golem,Pathfinder Adventure: Night of the Gray Death,rare,Construct,18
9TmGRq1HjPwy1CLq,Tumblak,Pathfinder Adventure: Night of the Gray Death,rare,Fiend,18
vLhDuiBojzeLuWdo,Worm Prophet,Pathfinder Adventure: Night of the Gray Death,rare,Humanoid,18
rxfr3POtEtwqg5F4,Riekanoy,Pathfinder Adventure: Night of the Gray Death,rare,Fey,19
H2yR0dc1ztkwvOQl,Gray Death,Pathfinder Adventure: Night of the Gray Death,rare,Spirit,20
vgWT4zQJkohRkuSI,Conqueror Worm,Pathfinder Adventure: Night of the Gray Death,rare,Aberration,21
BgBTntoz1qQ3h1X5,Drunken Farmer,Pathfinder Adventure: The Fall of Plaguestone,common,Humanoid,-1
kZI5UjgXcJjrOIR8,Mangy Wolf,Pathfinder Adventure: The Fall of Plaguestone,common,Animal,-1
EhtODTbFdElXSyXX,Icy Rat,Pathfinder Adventure: The Fall of Plaguestone,rare,Animal,0
wBCpq9pX4NZFXE0T,Vine Lasher,Pathfinder Adventure: The Fall of Plaguestone,common,Plant,0
JtBjUnYz859krAVv,Bee Swarm,Pathfinder Adventure: The Fall of Plaguestone,common,Animal,1
9dUSCjehW90dZalE,Fiery Leopard,Pathfinder Adventure: The Fall of Plaguestone,unique,Animal,1
yFfT9yPbUzldlhxN,Alchemical Drudge,Pathfinder Adventure: The Fall of Plaguestone,rare,Construct,2
C7Wb70xpG2PvTslg,Bloodlash Bush,Pathfinder Adventure: The Fall of Plaguestone,common,Plant,2
PFBclNHc78MqYjBB,Caustic Wolf,Pathfinder Adventure: The Fall of Plaguestone,unique,Animal,2
1Nr9cgWHMn8KtiXe,Giant Lightning Serpent,Pathfinder Adventure: The Fall of Plaguestone,unique,Animal,2
X0AJV2Zfj2d6rab5,Orc Alchemist,Pathfinder Adventure: The Fall of Plaguestone,common,Humanoid,2
23kCcF391RtapbfJ,Stone Horse,Pathfinder Adventure: The Fall of Plaguestone,unique,Animal,2
mTVzzdrinwHbsvqu,Graytusk,Pathfinder Adventure: The Fall of Plaguestone,unique,Humanoid,3
H4yGpC6VuQpszlUl,Hallod,Pathfinder Adventure: The Fall of Plaguestone,unique,Humanoid,3
WV8sdgARGVUb39WM,Mutant Wolf,Pathfinder Adventure: The Fall of Plaguestone,rare,Animal,3
IU4Gx9vHKMT2KYDq,The Behemoth,Pathfinder Adventure: The Fall of Plaguestone,unique,Construct,3
b2PXIdbqdzlkGkeX,Blood Ooze,Pathfinder Adventure: The Fall of Plaguestone,common,Ooze,4
3h9BvfzrIU6fNxch,Lord Nar,Pathfinder Adventure: The Fall of Plaguestone,unique,Humanoid,4
lPHwAyFAeAhHLNnU,The Amalgam,Pathfinder Adventure: The Fall of Plaguestone,unique,Aberration,4
h9b23NJBKSACAkWa,The Sculptor,Pathfinder Adventure: The Fall of Plaguestone,unique,Humanoid,4
Er9kW7JtUX4zf15Q,Vilree,Pathfinder Adventure: The Fall of Plaguestone,unique,Humanoid,5
TFrOAM5u8Jk8hB69,Angazhani Cultist,Pathfinder Adventure: The Slithering,common,Humanoid,4
GyBkJWmMHfNQtAFw,Aspis Guard,Pathfinder Adventure: The Slithering,common,Humanoid,5
6U8P0ITf4gkJfeKD,Croakchief Globblit Skink-eater,Pathfinder Adventure: The Slithering,unique,Humanoid,5
nz6ldwPZm0WWCCYV,Nyamat Mshwe,Pathfinder Adventure: The Slithering,common,Humanoid,6
wgeuaYe2fbGNg42z,Ahvothian,Pathfinder Adventure: The Slithering,uncommon,Fiend,7
Fd9l3UtiMLIRAjhO,Aspis Technician,Pathfinder Adventure: The Slithering,common,Humanoid,7
ZXpX1TWooxGkIOuu,Fuming Sludge,Pathfinder Adventure: The Slithering,uncommon,,7
idj4GBmsLUNUbk9r,Alchemical Golem (Slithering),Pathfinder Adventure: The Slithering,uncommon,Construct,9
PugTH4pasVxBB7Pn,Cursebreaker,Pathfinder Adventure: The Slithering,unique,Construct,9
MQI0uQKurpprJQtT,Paga Nikohian,Pathfinder Adventure: The Slithering,unique,Humanoid,9
3Pa5JoY9PYdV5x1e,Brimstone Rat,Pathfinder Adventure: Troubles in Otari,common,Animal,-1
MTI298bhLGYktyZX,Orc Scrapper,Pathfinder Adventure: Troubles in Otari,common,Humanoid,1
fhItdltCmcAZkvcI,Kobold Trapmaster,Pathfinder Adventure: Troubles in Otari,common,Humanoid,2
5iOgKbhW9zVnV1cr,"Lurok, Bugbear Marauder",Pathfinder Adventure: Troubles in Otari,common,Humanoid,2
m4jitI3J1QkjJq3H,Omblin Leadbuster,Pathfinder Adventure: Troubles in Otari,unique,Humanoid,2
rRSIqZ5g3QRfaAQ0,Orc Commander,Pathfinder Adventure: Troubles in Otari,common,Humanoid,2
TIX9yDasefwJ4PxI,Stinkweed Shambler,Pathfinder Adventure: Troubles in Otari,common,Plant,2
l7wng1EXY7np8Hcu,Scalliwing,Pathfinder Adventure: Troubles in Otari,uncommon,Beast,3
6Ut7YjjLZADMU7NY,Hargrit Leadbuster,Pathfinder Adventure: Troubles in Otari,unique,Humanoid,4
PhLxqnAIhCovfcXy,Kotgar Leadbuster,Pathfinder Adventure: Troubles in Otari,unique,Humanoid,4
lTVgdXuSv2B0yVVW,Morgrym Leadbuster,Pathfinder Adventure: Troubles in Otari,unique,Humanoid,4
4GZsTkvuYADpcdmV,Kurnugian Jackal,Pathfinder Adventure: Troubles in Otari,uncommon,Beast,6
4vEQ8zRXC51Qo4Mv,Bloody Blade Mercenary,Pathfinder #145: Hellknight Hill,common,Humanoid,1
yLhO5vUrPQF42Lh8,Charau-ka,Pathfinder #145: Hellknight Hill,common,Humanoid,1
xXtGS9uBa9z43X7y,Graveshell,Pathfinder #145: Hellknight Hill,uncommon,Beast,1
KROWh0CteDFFGsih,Hellcrown,Pathfinder #145: Hellknight Hill,uncommon,Undead,1
1tDEWL9mAIXvTYik,Warbal Bumblebrasher,Pathfinder #145: Hellknight Hill,unique,Humanoid,1
YV3wA2Kgjp74l7YJ,Alak Stagram,Pathfinder #145: Hellknight Hill,unique,Humanoid,2
wgMKBapdqKvUEOgX,Anadi Hunter (Age of Ashes),Pathfinder #145: Hellknight Hill,uncommon,Humanoid,2
rd8Scu1YBSyKFwnk,Emperor Bird,Pathfinder #145: Hellknight Hill,uncommon,Animal,2
H0pP1GqpMfX1WEiQ,Grauladon,Pathfinder #145: Hellknight Hill,uncommon,Dragon,2
Aii18rhNPMLW4Pxh,Skeletal Hellknight,Pathfinder #145: Hellknight Hill,unique,Undead,2
aaDiR0EIWRQx8wdy,Calmont,Pathfinder #145: Hellknight Hill,unique,Humanoid,3
Oqj8XIWBb29NZ8QX,Tixitog,Pathfinder #145: Hellknight Hill,uncommon,Aberration,3
qf4Xw63jOCHaBsMt,Anadi Sage (Age of Ashes),Pathfinder #145: Hellknight Hill,uncommon,Humanoid,4
L4K4V09tQVXj7ZiI,Dmiri Yoltosha,Pathfinder #145: Hellknight Hill,unique,Humanoid,4
r02b4f1XNq7OihhD,Renali,Pathfinder #145: Hellknight Hill,unique,Humanoid,4
